MDATA_0144	27215607
MDATA_0145	12837591
MDATA_0145	14966291
MDATA_0145	15085804
MDATA_0145	15228325
MDATA_0145	16816363
MDATA_0145	17269739
MDATA_0145	19691289
MDATA_0145	20334419
MDATA_0145	20939611
MDATA_0145	22188163
MDATA_0145	23510160
MDATA_0145	23921659
MDATA_0145	24171499
MDATA_0145	24313378
MDATA_0145	24361865
MDATA_0145	24669763
MDATA_0145	24870543
MDATA_0145	25977788
MDATA_0145	26132440
MDATA_0145	26258467
MDATA_0145	26437602
MDATA_0145	26655833
MDATA_0145	27601599
MDATA_0145	29035686
MDATA_0145	29608294
MDATA_0145	30777892
MDATA_0145	31601107
MDATA_0145	32456206
MDATA_0146	24870543
MDATA_0146	27561551
MDATA_0146	30777892
MDATA_0147	24248375
MDATA_0147	24669763
MDATA_0147	24870543
MDATA_0147	25546135
MDATA_0147	28601559
MDATA_0147	30777892
MDATA_0148	19357784
MDATA_0148	24870543
MDATA_0149	24669763
MDATA_0149	24870543
MDATA_0149	30777892
MDATA_0150	24669763
MDATA_0150	24870543
MDATA_0150	27259358
MDATA_0150	30777892
MDATA_0151	28678506
MDATA_0151	30777892
MDATA_0152	19536202
MDATA_0152	24669763
MDATA_0152	24870543
MDATA_0152	26947931
MDATA_0152	30362765
MDATA_0152	30777892
MDATA_0152	31592669
MDATA_0152	32456206
MDATA_0153	26168773
MDATA_0153	27444420
MDATA_0153	28891297
MDATA_0153	30429210
MDATA_0154	24870543
MDATA_0155	24669763
MDATA_0155	24870543
MDATA_0155	26282447
MDATA_0155	27535590
MDATA_0155	28959888
MDATA_0155	30277781
MDATA_0155	30280576
MDATA_0155	30777892
MDATA_0156	24870543
MDATA_0156	28678506
MDATA_0156	30777892
MDATA_0157	26442468
MDATA_0158	24669763
MDATA_0158	30777892
MDATA_0159	20543976
MDATA_0159	21127740
MDATA_0159	21500864
MDATA_0159	23281308
MDATA_0159	26884507
MDATA_0159	27394047
MDATA_0159	30071318
MDATA_0186	27259358
MDATA_0186	29358341
MDATA_0186	32555458
MDATA_0188	30172883
MDATA_0189	30113170
MDATA_0190	24870543
MDATA_0190	27025457
MDATA_0191	27025457
MDATA_0192	27869121
MDATA_0193	23933261
MDATA_0193	25538140
MDATA_0193	31844290
MDATA_0194	22068332
MDATA_0194	23242552
MDATA_0194	23612710
MDATA_0194	25977788
MDATA_0194	26572502
MDATA_0194	26852163
MDATA_0194	28062706
MDATA_0194	28112733
MDATA_0194	28126900
MDATA_0194	32555458
MDATA_0405	24248375
MDATA_0406	32456206
